Garlider;Sylvaner 2018;3,9;76 Voti;Italia·Südtirol Eisacktaler·Garlider·Vino bianco·Sylvaner;€19,70;[('Leggero-Strutturato', '60.8068%'), ('Secco-Dolce', '19.4739%'), ('Piatto-Acidulo', '48.884%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 12), ('albero da frutta', 9), ('agrume', 6)]
Cantina Bolzano / Kellerei Bozen;Sauvignon Collection Otto Graf Huyn 2019;3,8;182 Voti;Italia·Südtirol - Alto Adige·Cantina Bolzano / Kellerei Bozen·Vino bianco·Sauvignon Blanc;€15;[];na / na / na;[]
Spadafora;Grillo 2016;3,8;77 Voti;Italia·Terre Siciliane·Spadafora·Vino bianco·Grillo;€14,40;[];na / na / na;[]
Palmento Costanzo;Mofete Etna Bianco 2019;3,8;194 Voti;Italia·Etna·Palmento Costanzo·Vino bianco·Carricante;€15,50;[('Leggero-Strutturato', '59.4499%'), ('Secco-Dolce', '6.066%'), ('Piatto-Acidulo', '43.6391%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 51), ('Erbaceo', 39), ('albero da frutta', 36)]
Tessari;Bine Longhe di Costalta 2018;3,9;52 Voti;Italia·Soave Classico·Tessari·Vino bianco·Garganega;€30,90;[('Leggero-Strutturato', '35.833%'), ('Secco-Dolce', '3.61345%'), ('Piatto-Acidulo', '57.8824%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 22), ('Erbaceo', 9), ('agrume', 8)]
Velenosi;Prope Trebbiano d'Abruzzo 2019;3,8;51 Voti;Italia·Trebbiano d'Abruzzo·Velenosi·Vino bianco·Trebbiano;€9,68;[];na / na / na;[]
Cesconi;Olivar 2018;4,2;29 Voti;Italia·Vigneti delle Dolomiti·Cesconi·Vino bianco·Miscela;€23;[];na / na / na;[]
Colterenzio (Schreckbichl);Pinot Grigio 2020;3,8;221 Voti;Italia·Südtirol - Alto Adige·Colterenzio (Schreckbichl)·Vino bianco·Pinot Grigio;€8,60;[('Leggero-Strutturato', '41.0993%'), ('Secco-Dolce', '12.2443%'), ('Piatto-Acidulo', '44.3724%')];Frutti di mare / Vegetariano / Funghi;[('albero da frutta', 184), ('agrume', 102), ('Erbaceo', 58)]
Zuani;Sodevo Ribolla Gialla 2019;4,1;56 Voti;Italia·Venezia Giulia·Zuani·Vino bianco·Ribolla Gialla;€15;[('Leggero-Strutturato', '57.651%'), ('Secco-Dolce', '22.0746%'), ('Piatto-Acidulo', '53.7649%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 19), ('agrume', 11), ('Erbaceo', 8)]
Tenuta Ammiraglia;Masso Vivo Vermentino 2019;3,8;135 Voti;Italia·Toscana·Tenuta Ammiraglia·Vino bianco·Vermentino;€9,90;[('Leggero-Strutturato', '37.2677%'), ('Secco-Dolce', '17.0586%'), ('Piatto-Acidulo', '63.0003%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 90), ('agrume', 81), ('Erbaceo', 47)]
Vesevo;Greco di Tufo 2017;3,8;122 Voti;Italia·Greco di Tufo·Vesevo·Vino bianco·Greco;€9,89;[('Leggero-Strutturato', '61.3218%'), ('Secco-Dolce', '4.62964%'), ('Piatto-Acidulo', '33.1974%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 138), ('agrume', 93), ('Erbaceo', 65)]
Menti Giovanni;Riva Arsiglia 2016;3,7;152 Voti;Italia·Gambellara·Menti Giovanni·Vino bianco·Garganega;€18,90;[('Leggero-Strutturato', '61.1314%'), ('Secco-Dolce', '23.0344%'), ('Piatto-Acidulo', '50.2521%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 43), ('albero da frutta', 40), ('agrume', 35)]
Farnese;Fantini Pecorino Terre di Chieti 2021;3,7;74 Voti;Italia·Terre di Chieti·Farnese·Vino bianco·Pecorino;€5,20;[];na / na / na;[]
Kellerei Eisacktal - Cantina Valle Isarco;Aristos Sauvignon 2018;3,8;38 Voti;Italia·Südtirol - Alto Adige·Kellerei Eisacktal - Cantina Valle Isarco·Vino bianco·Sauvignon Blanc;€15,70;[('Leggero-Strutturato', '60.2013%'), ('Secco-Dolce', '10.9973%'), ('Piatto-Acidulo', '64.5027%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('vegetale', 3), ('nota tropicale', 1), ('agrume', 1)]
Tenute Orestiadi;Grillo 2020;3,8;48 Voti;Italia·Terre Siciliane·Tenute Orestiadi·Vino bianco·Grillo;€8,18;[('Leggero-Strutturato', '61.3171%'), ('Secco-Dolce', '3.539%'), ('Piatto-Acidulo', '46.1617%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 33), ('Erbaceo', 22), ('vegetale', 11)]
Barone Montalto;Collezione di Famiglia Zibibbo 2020;3,9;31 Voti;Italia·Terre Siciliane·Barone Montalto·Vino bianco·Zibibbo;€10,80;[('Leggero-Strutturato', '60.155%'), ('Secco-Dolce', '11.4048%'), ('Piatto-Acidulo', '36.6101%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 33), ('nota tropicale', 25), ('agrume', 20)]
Abbazia di Novacella (Stiftskellerei Neustift);Praepositus Gewürztraminer 2020;4,1;37 Voti;Italia·Südtirol - Alto Adige·Abbazia di Novacella (Stiftskellerei Neustift)·Vino bianco·Gewürztraminer;€17,99;[('Leggero-Strutturato', '66.6684%'), ('Secco-Dolce', '43.9334%'), ('Piatto-Acidulo', '31.2463%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('nota tropicale', 11), ('albero da frutta', 11), ('agrume', 9)]
Feudi di San Gregorio;Campanaro 2012;3,8;96 Voti;Italia·Irpinia·Feudi di San Gregorio·Vino bianco·Miscela;€24,50;[('Leggero-Strutturato', '57.78%'), ('Secco-Dolce', '11.3465%'), ('Piatto-Acidulo', '42.5316%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 48), ('Erbaceo', 40), ('albero da frutta', 27)]
Calabretta;Carricante 2019;3,8;49 Voti;Italia·Sicilia·Calabretta·Vino bianco·Carricante;€22,47;[('Leggero-Strutturato', '57%'), ('Secco-Dolce', '5.54229%'), ('Piatto-Acidulo', '43.8291%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 25), ('agrume', 16), ('albero da frutta', 9)]
J. Hofstätter;Kolbenhof Gewürztraminer 2019;4,1;116 Voti;Italia·Südtirol - Alto Adige·J. Hofstätter·Vino bianco·Gewürztraminer;€27,40;[('Leggero-Strutturato', '66.4466%'), ('Secco-Dolce', '38.8241%'), ('Piatto-Acidulo', '29.2928%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('nota tropicale', 88), ('albero da frutta', 59), ('Erbaceo', 44)]
Tiefenbrunner;Turmhof Chardonnay 2019;4,0;55 Voti;Italia·Südtirol - Alto Adige·Tiefenbrunner·Vino bianco·Chardonnay;€14,80;[('Leggero-Strutturato', '56.9492%'), ('Secco-Dolce', '20.9896%'), ('Piatto-Acidulo', '53.4151%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 9), ('albero da frutta', 8), ('Invecchiamento', 3)]
Tenuta Ulisse;Limited Edition 10 Vendemmie Bianco N.V.;4,2;165 Voti;Italia·Abruzzo·Tenuta Ulisse·Vino bianco·Miscela;€25,79;[('Leggero-Strutturato', '42.5%'), ('Secco-Dolce', '29.2857%'), ('Piatto-Acidulo', '64.4357%')];Pasta / Vegetariano / Antipasti e spuntini;[('nota tropicale', 17), ('Erbaceo', 12), ('albero da frutta', 9)]
Terlan (Terlano);Riserva Nova Domus Terlaner 2017;4,4;470 Voti;Italia·Südtirol - Alto Adige·Terlan (Terlano)·Vino bianco·Miscela;€41;[('Leggero-Strutturato', '65.4024%'), ('Secco-Dolce', '25.697%'), ('Piatto-Acidulo', '48.5208%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 228), ('Erbaceo', 132), ('legno', 126)]
Pieropan;La Rocca Soave Classico 2019;4,0;905 Voti;Italia·Soave Classico·Pieropan·Vino bianco·Garganega;€26;[('Leggero-Strutturato', '34.8595%'), ('Secco-Dolce', '8.03137%'), ('Piatto-Acidulo', '57.3264%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 861), ('Erbaceo', 736), ('agrume', 593)]
Caravaglio;Infatata Malvasia Secca 2020;4,0;72 Voti;Italia·Salina·Caravaglio·Vino bianco·Malvasia;€21;[('Leggero-Strutturato', '58.5962%'), ('Secco-Dolce', '8.02104%'), ('Piatto-Acidulo', '40.537%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 37), ('albero da frutta', 34), ('Erbaceo', 30)]
Elvio Cogno;Anas-Cëtta Langhe Nascetta di Novello 2020;4,0;41 Voti;Italia·Langhe·Elvio Cogno·Vino bianco·Nascetta;€20,50;[('Leggero-Strutturato', '62.0675%'), ('Secco-Dolce', '21.7711%'), ('Piatto-Acidulo', '53.3223%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 96), ('agrume', 96), ('albero da frutta', 69)]
Quintodecimo;Giallo d'Arles Greco di Tufo 2020;4,3;82 Voti;Italia·Greco di Tufo·Quintodecimo·Vino bianco·Greco;€31,99;[('Leggero-Strutturato', '65.9504%'), ('Secco-Dolce', '9.74261%'), ('Piatto-Acidulo', '39.5769%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 94), ('Erbaceo', 82), ('agrume', 51)]
Palazzone;Campo del Guardiano 2017;3,8;94 Voti;Italia·Orvieto Classico·Palazzone·Vino bianco·Miscela;€24;[('Leggero-Strutturato', '49.1573%'), ('Secco-Dolce', '18.5274%'), ('Piatto-Acidulo', '63.0849%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 28), ('agrume', 25), ('Erbaceo', 21)]
Cantine del Notaio;Il Preliminare 2020;3,8;63 Voti;Italia·Basilicata·Cantine del Notaio·Vino bianco·Miscela;€12,40;[('Leggero-Strutturato', '61.7937%'), ('Secco-Dolce', '9.53037%'), ('Piatto-Acidulo', '37.9719%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('nota tropicale', 33), ('agrume', 24), ('albero da frutta', 19)]
Venica & Venica;Ronco Bernizza Chardonnay 2018;3,8;79 Voti;Italia·Collio·Venica & Venica·Vino bianco·Chardonnay;€20;[('Leggero-Strutturato', '61.6949%'), ('Secco-Dolce', '28.1759%'), ('Piatto-Acidulo', '47.3151%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 12), ('vegetale', 7), ('nota tropicale', 5)]
Planeta;Allemanda 2018;3,9;172 Voti;Italia·Moscato di Noto·Planeta·Vino bianco·Moscato Bianco;€10;[('Leggero-Strutturato', '57.7272%'), ('Secco-Dolce', '9.21329%'), ('Piatto-Acidulo', '35.3998%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 36), ('Floreale', 25), ('agrume', 24)]
Foradori;Nosiola Fontanasanta 2020;3,9;84 Voti;Italia·Vigneti delle Dolomiti·Foradori·Vino bianco·Nosiola;€33,90;[('Leggero-Strutturato', '54.286%'), ('Secco-Dolce', '18.5901%'), ('Piatto-Acidulo', '51.2362%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 143), ('agrume', 127), ('albero da frutta', 124)]
Lis Neris;Gris 2018;4,1;289 Voti;Italia·Friuli Isonzo·Lis Neris·Vino bianco·Pinot Grigio;€22,90;[('Leggero-Strutturato', '46.4695%'), ('Secco-Dolce', '14.8069%'), ('Piatto-Acidulo', '40.9467%')];Frutti di mare / Vegetariano / Funghi;[('Erbaceo', 84), ('albero da frutta', 76), ('legno', 63)]
Cà Maiol;Molin Lugana 2020;4,0;112 Voti;Italia·Lugana·Cà Maiol·Vino bianco·Verdicchio;€12,39;[('Leggero-Strutturato', '58.8656%'), ('Secco-Dolce', '23.5749%'), ('Piatto-Acidulo', '51.0621%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 66), ('Erbaceo', 41), ('agrume', 37)]
Ronco dei Tassi;Sauvignon 2019;3,8;25 Voti;Italia·Collio·Ronco dei Tassi·Vino bianco·Sauvignon Blanc;€15,62;[('Leggero-Strutturato', '60%'), ('Secco-Dolce', '12.9961%'), ('Piatto-Acidulo', '49.9235%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 7), ('Erbaceo', 4), ('albero da frutta', 4)]
Danzante;Pinot Grigio 2020;3,8;114 Voti;Italia·delle Venezie·Danzante·Vino bianco·Pinot Grigio;€8,11;[('Leggero-Strutturato', '40.8271%'), ('Secco-Dolce', '12.3487%'), ('Piatto-Acidulo', '41.7371%')];Frutti di mare / Vegetariano / Funghi;[('agrume', 234), ('albero da frutta', 220), ('Erbaceo', 75)]
Piana dei Castelli;Follia Bianco 2016;3,9;104 Voti;Italia·Lazio·Piana dei Castelli·Vino bianco·Sauvignon Blanc;€19,80;[('Leggero-Strutturato', '60.1787%'), ('Secco-Dolce', '34.4301%'), ('Piatto-Acidulo', '55.1017%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 5), ('albero da frutta', 4), ('legno', 4)]
La Cipriana;Paguro Vermentino Bolgheri Bianco 2019;4,0;33 Voti;Italia·Bolgheri·La Cipriana·Vino bianco·Vermentino;€16,47;[];na / na / na;[]
Nals Margreid;Sirmian Pinot Bianco 2020;4,1;25 Voti;Italia·Südtirol - Alto Adige·Nals Margreid·Vino bianco·Weissburgunder;€20,80;[('Leggero-Strutturato', '42.764%'), ('Secco-Dolce', '7.12547%'), ('Piatto-Acidulo', '57.7353%')];Pesce grasso (salmone, tonno, ecc.) / Frutti di mare / Formaggio dolce e a pasta molle;[('albero da frutta', 188), ('agrume', 121), ('Erbaceo', 106)]
Colterenzio (Schreckbichl);Gewürztraminer 2020;3,9;222 Voti;Italia·Südtirol - Alto Adige·Colterenzio (Schreckbichl)·Vino bianco·Gewürztraminer;€10,37;[('Leggero-Strutturato', '62.053%'), ('Secco-Dolce', '36.655%'), ('Piatto-Acidulo', '31.7357%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('nota tropicale', 67), ('albero da frutta', 51), ('Erbaceo', 40)]
Tani;Taerra Vermentino di Gallura Superiore 2019;4,1;42 Voti;Italia·Vermentino di Gallura·Tani·Vino bianco·Vermentino;€16;[('Leggero-Strutturato', '63.3213%'), ('Secco-Dolce', '9.34526%'), ('Piatto-Acidulo', '39.4039%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 6), ('agrume', 4), ('Erbaceo', 3)]
Claudio Mariotto;Cavallina 2018;4,1;45 Voti;Italia·Colli Tortonesi·Claudio Mariotto·Vino bianco·Timorasso;€24;[('Leggero-Strutturato', '67.1413%'), ('Secco-Dolce', '23.3052%'), ('Piatto-Acidulo', '48.4699%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 13), ('agrume', 12), ('albero da frutta', 10)]
Erste+Neue;Gewürztraminer 2020;4,0;275 Voti;Italia·Südtirol - Alto Adige·Erste+Neue·Vino bianco·Gewürztraminer;€12,50;[('Leggero-Strutturato', '62.756%'), ('Secco-Dolce', '38.205%'), ('Piatto-Acidulo', '30.8123%')];Maiale / Pesce grasso (salmone, tonno, ecc.) / Cibi speziati;[('albero da frutta', 51), ('nota tropicale', 39), ('Erbaceo', 34)]
Ritterhof;Lenz 2020;4,0;149 Voti;Italia·Südtirol - Alto Adige·Ritterhof·Vino bianco·Müller-Thurgau;€9,99;[('Leggero-Strutturato', '52.6527%'), ('Secco-Dolce', '31.9842%'), ('Piatto-Acidulo', '47.987%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 10), ('agrume', 3), ('legno', 3)]
Cusumano;Alta Mora Etna Bianco 2019;3,9;723 Voti;Italia·Etna·Cusumano·Vino bianco·Carricante;€19,50;[('Leggero-Strutturato', '60.8058%'), ('Secco-Dolce', '5.27225%'), ('Piatto-Acidulo', '39.6807%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 293), ('agrume', 237), ('albero da frutta', 200)]
Casal Farneto;Grancasale Verdicchio dei Castelli di Jesi Classico Superiore 2019;3,9;33 Voti;Italia·Verdicchio dei Castelli di Jesi·Casal Farneto·Vino bianco·Verdicchio;€10,50;[('Leggero-Strutturato', '51.39%'), ('Secco-Dolce', '18.8085%'), ('Piatto-Acidulo', '64.938%')];Pasta / Vegetariano / Antipasti e spuntini;[('albero da frutta', 11), ('Erbaceo', 8), ('agrume', 7)]
Belguardo;Vermentino Bianco Toscana 2018;3,8;560 Voti;Italia·Toscana·Belguardo·Vino bianco·Vermentino;€10,80;[('Leggero-Strutturato', '42.2367%'), ('Secco-Dolce', '20.9233%'), ('Piatto-Acidulo', '64.5553%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 172), ('albero da frutta', 165), ('Erbaceo', 119)]
La Tunella;Pinot Grigio 2020;4,0;173 Voti;Italia·Colli Orientali del Friuli·La Tunella·Vino bianco·Pinot Grigio;€13,48;[('Leggero-Strutturato', '41.1481%'), ('Secco-Dolce', '12.111%'), ('Piatto-Acidulo', '41.9916%')];Frutti di mare / Vegetariano / Funghi;[('agrume', 108), ('albero da frutta', 103), ('Erbaceo', 45)]
Erste+Neue;Müller Thurgau 2020;3,8;55 Voti;Italia·Südtirol - Alto Adige·Erste+Neue·Vino bianco·Müller-Thurgau;€9,40;[('Leggero-Strutturato', '30.6324%'), ('Secco-Dolce', '12.969%'), ('Piatto-Acidulo', '36.0144%')];Frutti di mare / Cibi speziati / Vegetariano;[('albero da frutta', 33), ('agrume', 25), ('Erbaceo', 22)]
Donna Olimpia;Bolgheri Bianco 2018;3,8;44 Voti;Italia·Bolgheri·Donna Olimpia·Vino bianco·Miscela;€20,35;[('Leggero-Strutturato', '50.8721%'), ('Secco-Dolce', '19.9793%'), ('Piatto-Acidulo', '60.4365%')];Pasta / Vegetariano / Antipasti e spuntini;[('lieviti', 5), ('legno', 5), ('albero da frutta', 4)]
Casata Monfort;Pinot Grigio 2020;3,8;46 Voti;Italia·Trentino·Casata Monfort·Vino bianco·Pinot Grigio;€11;[('Leggero-Strutturato', '45.4151%'), ('Secco-Dolce', '9.9701%'), ('Piatto-Acidulo', '37.3384%')];Frutti di mare / Vegetariano / Funghi;[('albero da frutta', 12), ('agrume', 8), ('lieviti', 4)]
Donnafugata;Vigna Di Gabri 2019;3,9;254 Voti;Italia·Sicilia·Donnafugata·Vino bianco·Miscela;€14,59;[('Leggero-Strutturato', '59.1202%'), ('Secco-Dolce', '7.22535%'), ('Piatto-Acidulo', '35.3724%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('albero da frutta', 115), ('Erbaceo', 78), ('agrume', 70)]
Capichera;Vermentino Isola dei Nuraghi 2018;4,3;259 Voti;Italia·Isola dei Nuraghi·Capichera·Vino bianco·Vermentino;€43,80;[('Leggero-Strutturato', '65.6496%'), ('Secco-Dolce', '17.4435%'), ('Piatto-Acidulo', '35.3221%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('agrume', 34), ('albero da frutta', 26), ('Erbaceo', 24)]
Les Crêtes;Cuvée Bois Chardonnay 2018;4,3;241 Voti;Italia·Valle d'Aosta·Les Crêtes·Vino bianco·Chardonnay;€39;[('Leggero-Strutturato', '64.6273%'), ('Secco-Dolce', '23.6573%'), ('Piatto-Acidulo', '51.4761%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 117), ('albero da frutta', 58), ('Erbaceo', 49)]
Azienda Santa Barbara - Stefano Antonucci;Verdicchio dei Castelli di Jesi Classico Superiore 2019;4,1;83 Voti;Italia·Verdicchio dei Castelli di Jesi·Azienda Santa Barbara - Stefano Antonucci·Vino bianco·Verdicchio;€17,90;[('Leggero-Strutturato', '46.6414%'), ('Secco-Dolce', '25.3627%'), ('Piatto-Acidulo', '62.3024%')];Pasta / Vegetariano / Antipasti e spuntini;[('agrume', 52), ('albero da frutta', 43), ('Erbaceo', 38)]
Tintero Elvio;Langhe Arneis 2020;4,1;54 Voti;Italia·Langhe·Tintero Elvio·Vino bianco·Arneis;€8;[('Leggero-Strutturato', '59.9126%'), ('Secco-Dolce', '25.7373%'), ('Piatto-Acidulo', '52.1418%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 99), ('agrume', 53), ('Erbaceo', 47)]
Attems;Cicinis 2017;3,8;80 Voti;Italia·Collio·Attems·Vino bianco·Tocai Friulano;€21,50;[('Leggero-Strutturato', '59.5365%'), ('Secco-Dolce', '27.2808%'), ('Piatto-Acidulo', '51.6941%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('legno', 29), ('agrume', 22), ('Erbaceo', 20)]
Cantina d'Isera;Sauvignon 2020;3,7;262 Voti;Italia·Trentino·Cantina d'Isera·Vino bianco·Sauvignon Blanc;€10,90;[('Leggero-Strutturato', '50.4847%'), ('Secco-Dolce', '11.2642%'), ('Piatto-Acidulo', '54.3857%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('nota tropicale', 22), ('agrume', 17), ('vegetale', 13)]
Cave Mont Blanc de Morgex et la Salle;Estremi Blanc de Morgex et de La Salle 2019;3,7;96 Voti;Italia·Valle d'Aosta·Cave Mont Blanc de Morgex et la Salle·Vino bianco·Prié;€22;[('Leggero-Strutturato', '46.6319%'), ('Secco-Dolce', '15.7426%'), ('Piatto-Acidulo', '59.8771%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 21), ('agrume', 18), ('Erbaceo', 12)]
Marco de Bartoli;Grappoli del Grillo 2020;4,1;46 Voti;Italia·Sicilia·Marco de Bartoli·Vino bianco·Grillo;€22,39;[('Leggero-Strutturato', '65.6398%'), ('Secco-Dolce', '7.19348%'), ('Piatto-Acidulo', '38.3265%')];Frutti di mare / Vegetariano / Antipasti e spuntini;[('Erbaceo', 153), ('agrume', 101), ('albero da frutta', 87)]
Sartarelli;Balciana 2016;4,2;80 Voti;Italia·Verdicchio dei Castelli di Jesi·Sartarelli·Vino bianco·Verdicchio;€33;[('Leggero-Strutturato', '57.6193%'), ('Secco-Dolce', '25.7318%'), ('Piatto-Acidulo', '64.0433%')];Pasta / Vegetariano / Antipasti e spuntini;[('Erbaceo', 34), ('agrume', 24), ('Invecchiamento', 15)]
Comm. G.B. Burlotto;Viridis Langhe Sauvignon 2020;3,8;31 Voti;Italia·Langhe·Comm. G.B. Burlotto·Vino bianco·Sauvignon Blanc;€18,50;[('Leggero-Strutturato', '63.9214%'), ('Secco-Dolce', '25.0216%'), ('Piatto-Acidulo', '54.4364%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 32), ('albero da frutta', 22), ('Erbaceo', 15)]
Ca' Lojera;Lugana Blanc 2019;4,0;449 Voti;Italia·Lugana·Ca' Lojera·Vino bianco·Trebbiano;€10,99;[('Leggero-Strutturato', '58.9535%'), ('Secco-Dolce', '23.9098%'), ('Piatto-Acidulo', '52.3365%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('albero da frutta', 153), ('agrume', 99), ('Erbaceo', 70)]
Masciarelli;Villa Gemma Colline Teatine Bianco 2019;3,8;204 Voti;Italia·Colline Teatine·Masciarelli·Vino bianco·Miscela;€13,40;[];na / na / na;[]
Vie di Romans;Vieris Sauvignon Blanc 2020;4,2;30 Voti;Italia·Friuli Isonzo·Vie di Romans·Vino bianco·Sauvignon Blanc;€25,84;[('Leggero-Strutturato', '67.7098%'), ('Secco-Dolce', '24.4985%'), ('Piatto-Acidulo', '49.7745%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('agrume', 95), ('albero da frutta', 83), ('Erbaceo', 82)]
Klaus Lentsch;Amperg Goldmuskateller 2018;4,0;30 Voti;Italia·Südtirol - Alto Adige·Klaus Lentsch·Vino bianco·Moscato Giallo;€12,50;[('Leggero-Strutturato', '54.5909%'), ('Secco-Dolce', '27.6565%'), ('Piatto-Acidulo', '47.4416%')];Pasta / Frutti di mare / Formaggio a pasta dura e stagionato;[('Erbaceo', 3), ('albero da frutta', 2), ('spezie', 1)]
